9347;1.40;0.66;-9.40
9366;1.07;1.02;-7.66
9387;1.53;0.55;-9.77
9406;1.38;0.60;-10.73
9425;2.55;0.15;-10.37
9445;1.76;0.41;-11.05
9503;3.51;2.07;-10.41
9523;2.44;-0.57;-11.31
9542;3.41;0.81;-10.87
9563;1.94;0.29;-11.34
9582;3.51;-0.15;-10.71
9602;2.67;-0.72;-11.77
9622;3.35;1.06;-11.03
9641;1.98;-0.03;-11.26
9661;3.67;0.18;-10.71
9680;2.79;-0.42;-11.15
9701;2.52;1.12;-11.07
9720;2.00;-0.16;-10.69
9740;2.02;1.71;-10.47
9760;1.35;0.16;-8.98
9780;1.36;1.53;-10.06
9799;1.05;0.78;-9.24
9819;1.36;0.97;-9.70
9838;2.06;0.83;-7.62
9858;0.86;1.19;-9.70
9878;2.52;0.69;-7.39
9900;1.70;0.88;-9.36
9919;2.13;0.29;-6.97
9939;1.11;0.51;-9.59
9959;2.20;0.70;-7.51
9978;1.74;0.72;-9.73
9998;1.87;1.17;-8.24
10017;1.88;1.45;-10.82
10038;2.75;0.44;-8.61
10057;1.51;0.79;-11.23
10077;3.38;0.21;-9.57
10132;1.80;0.56;-9.08
10152;1.52;0.63;-9.30
10172;1.71;1.29;-9.44
10191;2.06;1.39;-10.52
10211;2.58;0.65;-9.54
10231;2.21;0.73;-11.06
10251;1.99;0.69;-10.05
10270;1.99;0.35;-8.56
10290;0.57;0.67;-8.89
10310;1.88;0.97;-9.11
10330;1.81;0.64;-8.59
10351;1.81;1.30;-9.31
10372;1.81;1.31;-9.98
10391;2.77;0.64;-9.61
10411;1.98;0.59;-10.91
10431;2.83;0.19;-10.17
10450;2.11;0.20;-9.78
10470;1.35;0.76;-9.22
10489;1.77;0.73;-9.27
10510;1.46;0.92;-9.14
10529;1.65;1.09;-9.61
10549;1.78;0.60;-10.94
10568;2.22;0.78;-9.84
10589;1.49;0.35;-9.94
10608;1.53;0.84;-9.10
10628;0.91;1.18;-9.87
10647;1.66;1.14;-10.77
10668;2.10;0.82;-10.08
10687;2.11;0.82;-9.98
10706;1.53;1.02;-9.50
10726;0.83;1.25;-9.90
10784;1.26;0.23;-11.04
10804;2.08;0.71;-10.41
10824;2.51;0.96;-7.53
10844;1.67;1.19;-8.87
10863;1.34;1.50;-9.60
10883;2.14;1.29;-9.30
10903;0.61;0.49;-10.00
10923;1.74;0.77;-10.26
10942;1.65;-0.09;-10.06
10962;2.39;1.47;-10.71
10982;2.20;0.17;-9.11
11001;1.69;1.02;-9.23
11021;1.19;1.17;-9.09
11041;1.79;0.58;-9.04
11061;3.85;0.42;-6.62
11080;0.34;1.21;-10.04
11101;2.35;0.73;-7.42
11120;1.98;0.08;-8.99
11140;1.48;0.80;-7.10
11159;0.80;0.73;-9.08
11182;1.79;0.52;-10.58
11201;3.00;1.63;-10.79
11220;1.86;-0.78;-11.63
11241;3.79;0.26;-10.79
11260;1.64;0.66;-11.93
11280;2.20;1.76;-9.16
11300;0.84;0.69;-9.96
11320;1.92;0.93;-7.25
11339;1.19;0.89;-9.06
11359;1.37;1.30;-10.32
11378;3.23;1.23;-10.11
11435;1.61;0.01;-12.46
11454;3.64;0.69;-9.50
11473;1.56;0.81;-11.89
11493;2.77;1.54;-8.15
11513;0.96;1.36;-9.59
11533;2.11;1.02;-7.21
11552;0.74;0.65;-8.76
11572;2.35;1.38;-7.58
11592;1.41;-0.18;-9.02
11614;0.99;0.76;-10.01
11634;1.74;0.51;-9.93
11654;0.75;0.66;-9.11
11673;1.91;1.17;-10.07
11693;1.29;0.19;-9.83
11713;1.79;0.49;-10.34
11732;1.00;0.11;-9.16
11752;1.42;1.39;-10.26
11771;1.16;0.51;-8.93
11792;1.29;0.93;-10.26
11811;1.05;0.29;-8.66
11831;0.99;0.86;-9.67
11850;2.06;0.69;-7.79
11870;1.67;0.57;-9.65
11890;2.42;0.50;-8.04
11910;1.73;0.98;-9.85
11929;2.64;0.80;-7.85
11949;1.88;0.93;-11.28
11969;3.01;-0.02;-9.52
11988;2.32;-0.19;-11.28
12008;2.21;0.33;-9.43
12066;2.25;1.20;-8.79
12086;0.77;1.19;-9.71
12105;2.42;0.85;-8.38
12125;2.09;0.63;-9.33
12145;1.90;1.05;-9.06
12165;1.43;0.91;-10.28
12184;2.87;1.04;-7.92
12205;1.24;0.45;-10.99
12224;1.59;2.01;-9.22
12243;1.18;1.30;-10.66
12263;2.70;0.59;-8.35
12283;1.29;0.97;-11.47
12303;2.94;1.04;-9.49
12322;2.27;-0.16;-11.86
12343;3.07;0.66;-10.06
12362;1.99;0.51;-11.42
12382;2.06;1.07;-10.29
12402;1.86;0.63;-9.85
12422;1.54;0.95;-9.57
12441;1.19;0.54;-9.02
12464;1.39;0.90;-9.38
12483;2.35;0.91;-8.14
12503;0.75;0.94;-9.33
12523;2.00;1.43;-8.03
12542;2.04;0.60;-9.12
12562;2.17;0.95;-8.48
12581;1.63;0.99;-10.11
12602;2.91;0.57;-8.15
12621;1.77;0.97;-10.75
12641;1.44;1.46;-9.43
12660;1.85;0.87;-11.62
12717;1.94;1.09;-9.50
12736;1.23;0.55;-9.29
12755;0.83;1.32;-9.64
12775;1.73;0.49;-8.57
12795;1.53;0.67;-9.46
12815;2.46;0.52;-8.47
12834;1.62;1.09;-9.92
12854;2.80;0.85;-8.47
12874;2.06;0.91;-10.74
12896;2.10;1.53;-9.60
12916;2.08;0.22;-11.55
12936;2.02;0.38;-9.70
12955;1.47;0.50;-10.40
12975;1.48;0.67;-9.22
12995;2.20;0.88;-9.34
13015;1.36;1.21;-10.01
13034;3.25;0.98;-9.23
13053;2.14;0.90;-10.43
13074;2.75;1.29;-10.46
13093;2.27;-0.19;-11.15
13113;2.46;0.22;-10.25
13133;1.72;0.06;-10.86
13153;1.69;1.18;-9.33
13172;2.18;0.06;-7.66
13192;0.69;1.30;-8.66
13212;1.83;1.16;-8.10
13232;1.86;0.53;-8.68
13251;2.60;0.23;-7.69
13271;1.39;0.92;-9.73
13293;2.06;0.66;-7.95
13313;1.48;0.12;-9.45
13368;3.19;0.94;-8.73
13387;1.28;0.92;-11.64
13408;2.93;1.36;-9.57
13427;2.28;-0.23;-11.85
13447;2.92;0.37;-10.41
13467;2.09;0.44;-11.44
13487;1.95;1.19;-10.35
13506;2.09;0.64;-8.71
13526;1.34;1.65;-8.59
13546;1.16;1.13;-10.06
13565;1.86;0.97;-9.67
13585;0.48;0.60;-9.40
13604;1.40;1.54;-10.42
13625;1.34;0.84;-9.85
13644;1.85;1.29;-10.05
13664;0.71;0.28;-9.17
13683;1.30;1.78;-10.18
13704;1.20;0.71;-9.39
13725;1.47;1.59;-10.23
13746;1.19;0.05;-8.85
13765;1.00;1.64;-9.78
13785;1.19;0.52;-8.58
13804;1.89;1.16;-9.51
13825;4.14;0.43;-7.82
13844;0.82;1.45;-9.65
13863;3.22;0.77;-8.79
13883;2.48;0.25;-10.34
13903;2.42;1.60;-10.32
13923;1.90;0.38;-10.53
13942;1.90;0.40;-9.50
13963;1.72;0.80;-9.47
14018;2.00;0.00;-10.76
14038;2.13;0.80;-9.87
14057;1.47;0.85;-10.30
14077;1.63;1.44;-9.44
14097;3.11;0.07;-6.21
14116;0.73;1.01;-8.23
14136;1.12;1.19;-8.49
14158;2.13;0.42;-9.29
14178;0.53;0.61;-8.82
14198;2.33;1.65;-9.80
14218;1.53;1.33;-11.65
14237;3.88;-0.39;-11.16
14257;2.42;-0.26;-11.87
14277;2.89;1.73;-8.25
14297;0.62;0.43;-9.26
14316;2.59;1.10;-6.76
14337;1.20;0.27;-9.37
14356;1.68;0.63;-8.43
14375;1.71;1.06;-9.75
14395;0.61;0.95;-10.63
14415;2.68;1.02;-10.38
14435;1.41;-0.11;-11.60
14454;3.64;1.84;-10.32
14475;2.22;0.60;-11.67
14494;3.00;0.88;-9.85
14514;1.81;0.81;-10.84
14534;2.38;1.07;-9.81
14556;1.30;0.95;-9.95
14575;2.60;1.52;-7.97
14596;0.92;0.69;-9.41
14651;2.70;1.29;-9.55
14670;1.63;1.17;-11.00
14690;2.60;1.50;-9.95
14710;1.79;0.79;-11.43
14730;3.16;1.02;-10.50
14749;2.14;0.70;-11.17
14769;2.86;1.25;-10.52
14789;2.38;0.43;-10.78
14809;1.81;1.06;-10.48
14828;1.48;0.60;-9.80
14849;1.20;1.07;-9.70
14868;1.85;0.04;-7.79
14887;1.09;1.31;-9.79
14907;2.09;1.23;-8.01
14927;1.77;0.72;-10.41
14947;2.37;1.31;-9.41
14966;2.19;0.49;-11.25
14986;2.47;0.41;-9.69
15008;1.96;0.35;-11.35
15028;2.08;1.07;-9.50
15048;1.82;0.35;-9.11
15068;1.24;0.76;-9.10
15087;2.00;0.95;-9.29
15107;1.73;0.76;-9.33
15126;1.42;1.13;-9.70
15147;1.66;0.33;-10.84
15166;2.17;0.75;-9.96
15185;1.93;0.78;-10.43
15205;1.49;0.58;-9.60
15225;2.39;0.73;-9.72
15245;1.55;1.50;-10.00
15300;1.71;0.89;-9.54
15320;1.97;0.92;-9.66
15340;2.05;0.97;-10.13
15360;2.27;0.08;-8.99
15379;1.46;1.16;-10.30
15398;1.65;1.38;-9.21
15419;3.83;-0.56;-4.40
15440;0.52;1.38;-8.33
15461;1.53;2.09;-10.96
15480;4.17;0.88;-10.13
15500;1.62;-0.19;-12.31
15520;3.64;0.50;-9.42
15540;1.73;0.68;-11.53
15559;2.81;1.50;-8.56
15579;0.79;0.89;-10.06
15599;2.44;1.70;-7.28
15619;0.51;0.71;-9.10
15638;2.47;0.86;-7.45
15659;1.23;0.60;-9.48
15678;1.67;0.52;-7.81
15697;1.73;0.71;-9.64
15717;0.62;0.65;-8.68
15737;1.70;1.11;-10.03
15757;1.42;0.55;-10.86
15776;2.79;0.13;-10.87
15796;2.04;-0.30;-11.20
15816;3.78;1.15;-10.62
15839;1.93;0.54;-11.01
15858;2.41;0.94;-9.81
15878;1.36;0.67;-10.80
15898;2.94;1.41;-8.22
15953;2.29;1.12;-11.01
15973;2.90;0.71;-10.54
15992;1.58;0.72;-10.87
16013;2.32;0.99;-9.65
16032;1.57;0.31;-11.15
16052;3.04;1.04;-9.82
16072;1.19;0.81;-10.74
16092;2.32;1.91;-9.53
16111;1.18;0.51;-10.53
16131;2.86;1.56;-8.05
16151;1.12;0.47;-10.48
16171;2.34;2.26;-9.57
16190;1.52;0.76;-10.88
16210;2.57;1.12;-9.11
16230;1.62;1.18;-11.03
16249;3.07;0.24;-10.30
16272;1.40;1.26;-10.98
16291;2.56;0.60;-9.87
16311;1.83;0.36;-11.14
16331;2.96;0.48;-10.30
16351;2.44;0.41;-10.97
16370;2.01;0.86;-10.09
16391;1.34;0.77;-10.01
16410;1.29;0.79;-9.79
16430;2.72;0.45;-7.95
16449;0.64;0.99;-9.38
16470;1.92;1.03;-7.71
16489;1.94;0.47;-9.03
16508;2.26;0.67;-7.70
16528;1.53;0.94;-9.69
16548;2.50;1.02;-7.19
16604;2.26;0.03;-11.51
16623;2.94;0.44;-10.16
16643;1.95;0.50;-11.58
16663;2.29;1.25;-9.73
16683;0.98;0.32;-9.97
16705;2.18;0.48;-10.12
16724;1.58;0.71;-10.19
16744;1.39;0.80;-9.62
16763;1.95;0.50;-8.02
16784;0.86;1.11;-9.33
16803;2.05;1.21;-8.41
16823;1.69;0.45;-9.98
16842;1.91;1.30;-9.44
16863;2.26;0.35;-11.43
16882;2.19;0.54;-9.81
16902;1.77;0.48;-10.39
16921;1.58;0.77;-9.15
16942;2.03;1.08;-9.61
16961;1.71;0.93;-9.82
16980;2.30;0.93;-9.90
17000;2.09;1.11;-10.35
17019;2.02;0.43;-10.65
17040;1.96;0.50;-8.64
17059;1.30;0.91;-9.32
17079;2.00;0.81;-8.80
17101;1.42;0.73;-9.26
17121;1.94;1.27;-9.67
17140;1.90;0.36;-10.88
17161;2.04;0.79;-9.65
17180;1.94;0.47;-9.72
17235;2.04;0.78;-9.39
17255;1.95;0.57;-8.84
17275;1.87;0.75;-9.61
17295;1.48;0.80;-9.63
17314;2.14;0.87;-9.82
17334;2.95;0.46;-8.69
17354;0.73;0.99;-9.40
17374;2.21;1.04;-9.80
17393;2.51;0.34;-9.68
17413;1.84;0.31;-10.08
17433;2.71;0.31;-9.56
17453;1.73;0.96;-9.73
17472;2.07;0.62;-9.96
17491;2.21;0.41;-9.78
17512;1.77;1.05;-9.63
17531;1.94;0.87;-10.00
17549;2.51;1.13;-9.20
17568;2.28;0.51;-8.85
17589;1.94;1.13;-9.95
17608;1.81;1.13;-9.40
17628;2.57;0.88;-9.93
17647;2.04;0.49;-8.68
17668;1.87;1.41;-8.23
17687;1.75;1.54;-9.37
17707;2.03;0.62;-9.60
17726;2.66;0.70;-9.96
17745;2.89;1.33;-8.12
17766;1.81;0.84;-8.04
17785;1.60;1.03;-9.46
17805;1.89;0.37;-8.70
17824;0.24;1.05;-10.33
17845;1.23;1.44;-12.11
17900;2.99;2.17;-10.49
17920;2.49;0.10;-13.08
17940;4.30;0.30;-10.55
17959;0.44;0.50;-10.69
17982;1.95;1.45;-6.63
18001;1.29;0.94;-9.39
18021;1.51;-0.04;-10.07
18041;3.63;0.38;-10.01
18061;1.45;-0.48;-11.76
18080;3.89;0.86;-10.18
18101;1.73;0.85;-11.86
18120;2.66;1.65;-9.04
18140;1.17;0.81;-10.45
18159;1.88;1.59;-7.18
18180;0.50;0.79;-8.79
18199;2.41;1.07;-7.44
18219;1.06;0.60;-9.33
18238;1.04;0.59;-8.79
18257;1.81;0.83;-9.43
18278;0.86;0.60;-9.53
18297;1.98;0.96;-10.07
18317;1.10;0.60;-10.43
18336;2.56;0.54;-10.80
18357;2.12;0.03;-10.60
18378;3.48;0.62;-10.91
18399;2.09;-0.17;-11.13
18418;3.31;0.89;-10.80
18438;2.48;-0.44;-10.88
18458;3.18;1.08;-11.05
18478;1.92;0.15;-10.90
18533;1.37;1.46;-10.36
18553;1.09;0.56;-8.40
18573;1.26;1.16;-9.97
18592;2.20;0.41;-7.41
18612;1.48;0.91;-9.80
18632;2.30;0.63;-7.46
18652;1.82;0.91;-9.89
18671;1.41;1.58;-8.94
18691;2.05;1.21;-10.97
18711;2.50;0.72;-9.44
18731;1.90;0.38;-11.42
18750;2.48;1.20;-9.45
18769;1.52;0.65;-10.37
18790;1.71;0.68;-9.62
18811;1.52;0.63;-10.48
18832;1.44;0.87;-9.17
18851;2.36;1.09;-9.28
18871;1.51;0.91;-9.59
18890;2.76;1.03;-9.52
18911;1.87;0.37;-9.97
18930;2.36;0.33;-10.54
18950;2.62;0.45;-9.09
18969;1.57;0.98;-8.89
18990;1.82;1.00;-9.12
19009;1.69;1.01;-8.80
19028;1.50;1.39;-9.39
19048;1.54;1.25;-10.76
19068;2.65;0.88;-9.92
19088;2.10;0.25;-11.04
19107;1.98;0.90;-9.92
19128;1.79;0.67;-8.48
19183;2.17;0.97;-10.24
19203;2.17;0.24;-10.39
19223;2.60;0.59;-8.68
19246;1.71;0.90;-8.90
19265;1.68;0.83;-9.34
19284;1.64;1.03;-9.39
19304;2.08;1.23;-9.94
19324;1.90;0.81;-9.78
19344;2.10;0.68;-9.32
19363;1.79;0.72;-9.36
19383;1.37;0.92;-9.63
19403;1.97;0.94;-10.02
