7653;0.83;0.34;-9.84
7677;0.83;0.34;-9.83
7702;0.81;0.34;-9.82
7727;0.81;0.33;-9.84
7751;0.80;0.35;-9.85
7776;0.79;0.32;-9.86
7800;0.80;0.33;-9.89
7825;0.80;0.36;-9.89
7848;0.79;0.36;-9.86
7873;0.78;0.37;-9.85
7898;0.80;0.38;-9.82
7922;0.78;0.39;-9.82
7947;0.80;0.40;-9.83
7969;0.80;0.40;-9.85
7994;0.80;0.38;-9.89
8018;0.78;0.39;-9.89
8043;0.79;0.40;-9.88
8068;0.78;0.39;-9.85
8092;0.78;0.41;-9.81
8117;0.79;0.40;-9.82
8141;0.78;0.41;-9.84
8166;0.79;0.41;-9.84
8190;0.79;0.39;-9.84
8215;0.81;0.38;-9.85
8240;0.83;0.37;-9.88
8266;0.83;0.37;-9.89
8291;0.84;0.37;-9.89
8315;0.84;0.38;-9.88
8340;0.85;0.36;-9.87
8365;0.85;0.34;-9.86
8389;0.85;0.36;-9.87
8414;0.87;0.35;-9.87
8438;0.85;0.34;-9.85
8463;0.85;0.34;-9.88
8487;0.83;0.34;-9.90
8512;0.85;0.34;-9.91
8537;0.83;0.34;-9.90
8561;0.84;0.36;-9.90
8588;0.84;0.36;-9.89
8612;0.82;0.37;-9.87
8673;0.82;0.38;-9.86
8697;0.80;0.38;-9.87
8722;0.78;0.39;-9.87
8747;0.79;0.38;-9.89
8771;0.79;0.37;-9.87
8832;0.75;0.40;-9.82
8856;0.71;0.38;-9.82
8881;0.73;0.39;-9.85
8905;0.73;0.39;-9.82
8930;0.74;0.37;-9.82
8954;0.74;0.39;-9.85
8981;0.73;0.40;-9.86
9006;0.73;0.39;-9.88
9030;0.75;0.38;-9.87
9055;0.73;0.37;-9.85
9079;0.74;0.35;-9.83
9104;0.74;0.35;-9.80
9128;0.73;0.36;-9.82
9153;0.75;0.35;-9.82
9178;0.75;0.36;-9.84
9202;0.78;0.33;-9.84
9227;0.78;0.35;-9.87
9251;0.82;0.35;-9.87
9276;0.81;0.35;-9.88
9303;0.82;0.34;-9.87
9327;0.84;0.33;-9.89
9352;0.83;0.35;-9.88
9376;0.83;0.34;-9.89
9401;0.85;0.37;-9.89
9425;0.85;0.37;-9.90
9450;0.83;0.34;-9.90
9475;0.82;0.38;-9.91
9498;0.84;0.36;-9.90
9523;0.82;0.38;-9.91
9547;0.82;0.39;-9.90
9572;0.82;0.36;-9.90
9596;0.82;0.39;-9.88
9619;0.82;0.38;-9.88
9644;0.81;0.42;-9.86
9668;0.79;0.41;-9.86
9693;0.77;0.39;-9.88
9717;0.78;0.39;-9.88
9742;0.77;0.38;-9.89
9766;0.76;0.35;-9.87
9791;0.75;0.36;-9.87
9816;0.74;0.36;-9.84
9840;0.69;0.34;-9.85
9865;0.69;0.34;-9.82
9889;0.72;0.33;-9.80
9916;0.69;0.34;-9.81
9940;0.71;0.36;-9.83
9965;0.70;0.36;-9.84
9990;0.68;0.37;-9.83
10014;0.68;0.37;-9.84
10039;0.68;0.34;-9.82
10063;0.70;0.34;-9.83
10088;0.68;0.35;-9.86
10113;0.67;0.35;-9.84
10137;0.72;0.37;-9.84
10162;0.73;0.35;-9.83
10187;0.74;0.36;-9.84
10212;0.74;0.37;-9.82
10238;0.76;0.35;-9.81
10299;0.79;0.40;-9.91
10359;0.85;0.39;-9.93
10384;0.92;0.36;-9.86
10408;0.94;0.37;-9.91
10433;0.92;0.35;-9.87
10458;0.85;0.40;-9.84
10482;0.87;0.36;-9.82
10507;0.81;0.37;-9.83
10531;0.81;0.37;-9.83
10556;0.82;0.37;-9.90
10580;0.78;0.37;-9.88
10608;0.86;0.36;-9.91
10633;0.87;0.40;-9.98
10657;0.85;0.41;-9.91
10682;0.91;0.43;-9.92
10706;0.88;0.42;-9.85
10731;0.84;0.36;-9.81
10756;0.83;0.40;-9.77
10780;0.81;0.40;-9.81
10805;0.80;0.38;-9.85
10829;0.78;0.36;-9.89
10854;0.74;0.32;-9.89
10878;0.79;0.32;-9.90
10905;0.78;0.32;-9.90
10930;0.79;0.32;-9.81
10955;0.82;0.35;-9.83
10980;0.80;0.34;-9.81
11004;0.80;0.34;-9.79
11029;0.81;0.32;-9.83
11054;0.79;0.33;-9.85
11078;0.77;0.33;-9.88
11103;0.76;0.34;-9.92
11127;0.75;0.33;-9.90
11152;0.73;0.37;-9.87
11176;0.73;0.37;-9.86
11203;0.73;0.37;-9.80
11229;0.75;0.38;-9.79
11253;0.77;0.39;-9.77
11278;0.79;0.40;-9.77
11302;0.81;0.39;-9.85
11327;0.72;0.42;-9.91
11352;1.15;0.46;-9.92
11376;0.79;0.44;-9.91
11401;0.64;0.43;-9.97
11425;0.80;0.40;-9.87
11450;0.90;0.37;-9.83
11474;0.83;0.36;-9.80
11501;0.84;0.37;-9.78
11527;0.87;0.37;-9.84
11551;0.88;0.37;-9.89
11576;0.87;0.38;-9.88
11600;0.87;0.37;-9.94
11625;0.84;0.40;-9.90
11650;0.81;0.35;-9.84
11674;0.91;0.37;-9.86
11699;0.87;0.35;-9.84
11723;0.87;0.35;-9.85
11748;0.86;0.36;-9.88
11772;0.88;0.37;-9.89
11797;0.88;0.39;-9.87
11859;0.86;0.37;-9.90
11884;0.83;0.36;-9.88
11909;0.85;0.37;-9.88
11969;0.88;0.38;-9.81
11994;0.88;0.37;-9.83
12018;0.88;0.40;-9.84
12043;0.89;0.42;-9.90
12068;0.89;0.40;-9.84
12093;0.86;0.41;-9.87
12118;0.88;0.39;-9.89
12142;0.86;0.40;-9.87
12167;0.86;0.40;-9.87
12193;0.88;0.37;-9.85
12218;0.85;0.40;-9.80
12242;0.85;0.37;-9.80
12267;0.85;0.41;-9.85
12292;0.85;0.38;-9.87
12316;0.86;0.38;-9.89
12342;0.86;0.39;-9.90
12366;0.85;0.40;-9.91
12391;0.87;0.39;-9.86
12416;0.85;0.37;-9.82
12440;0.87;0.39;-9.83
12465;0.90;0.37;-9.87
12491;0.88;0.39;-9.83
12516;0.90;0.40;-9.86
12540;0.90;0.38;-9.89
12565;0.90;0.37;-9.86
12590;0.91;0.39;-9.90
12614;0.92;0.38;-9.88
12639;0.89;0.38;-9.91
12664;0.90;0.41;-9.87
12689;0.90;0.37;-9.84
12713;0.91;0.38;-9.83
12738;0.94;0.38;-9.88
12763;0.92;0.38;-9.88
12789;0.91;0.39;-9.90
12814;0.93;0.40;-9.87
12838;0.90;0.41;-9.88
12863;0.89;0.42;-9.90
12888;0.91;0.41;-9.88
12912;0.91;0.42;-9.85
12937;0.90;0.38;-9.84
12961;0.90;0.39;-9.83
12986;0.90;0.39;-9.85
13010;0.88;0.39;-9.83
13035;0.89;0.41;-9.84
13060;0.88;0.41;-9.87
13087;0.87;0.41;-9.88
13112;0.86;0.39;-9.85
13136;0.89;0.39;-9.84
13161;0.87;0.39;-9.84
13186;0.90;0.40;-9.87
13210;0.89;0.39;-9.86
13235;0.89;0.38;-9.83
13259;0.91;0.38;-9.83
13284;0.90;0.36;-9.87
13308;0.90;0.39;-9.85
13369;0.88;0.37;-9.88
13393;0.87;0.37;-9.89
13418;0.89;0.36;-9.86
13445;0.89;0.37;-9.84
13470;0.90;0.37;-9.84
13495;0.92;0.38;-9.89
13519;0.90;0.40;-9.87
13544;0.91;0.42;-9.88
13604;0.90;0.38;-9.88
13629;0.92;0.37;-9.85
13654;0.90;0.40;-9.88
13678;0.90;0.40;-9.87
13703;0.82;0.36;-9.90
13727;0.85;0.38;-9.89
13752;0.83;0.38;-9.85
13778;0.85;0.40;-9.88
13804;0.86;0.40;-9.87
13829;0.86;0.39;-9.87
13853;0.87;0.39;-9.87
13878;0.89;0.38;-9.86
13902;1.54;0.41;-9.80
13927;0.79;0.38;-9.84
13952;0.87;0.36;-9.82
13976;0.85;0.40;-9.89
14001;0.84;0.36;-9.89
14025;0.85;0.38;-9.87
14050;1.03;0.37;-9.90
14076;0.84;0.37;-9.86
14101;0.88;0.39;-9.83
14126;0.85;0.34;-9.87
14151;0.86;0.38;-9.88
14176;0.87;0.37;-9.88
14200;0.88;0.37;-9.87
14225;0.87;0.36;-9.89
14249;0.89;0.35;-9.86
14274;0.86;0.35;-9.85
14299;0.89;0.34;-9.86
14323;0.87;0.34;-9.86
14348;0.89;0.37;-9.85
14374;0.87;0.38;-9.87
14399;0.85;0.38;-9.85
14424;0.87;0.36;-9.86
14448;0.87;0.36;-9.87
14473;0.91;0.37;-9.85
14497;0.86;0.35;-9.87
14522;0.90;0.38;-9.87
14546;0.87;0.39;-9.87
14571;0.86;0.38;-9.88
14596;0.87;0.38;-9.90
14620;0.89;0.40;-9.83
14645;0.86;0.39;-9.83
14672;0.88;0.39;-9.83
14697;0.88;0.38;-9.86
14722;0.86;0.36;-9.90
14746;0.86;0.36;-9.87
14771;0.85;0.36;-9.88
14795;0.86;0.35;-9.84
14820;0.85;0.38;-9.84
14880;0.84;0.36;-9.86
14905;0.83;0.39;-9.89
14929;0.85;0.37;-9.85
14954;0.85;0.35;-9.82
14979;0.85;0.36;-9.85
15004;0.87;0.39;-9.84
15031;0.86;0.34;-9.83
15055;0.85;0.36;-9.88
15080;0.85;0.35;-9.86
15105;0.85;0.35;-9.86
15129;0.87;0.36;-9.86
15154;0.85;0.35;-9.82
15178;0.86;0.35;-9.83
15239;0.86;0.36;-9.85
15264;0.85;0.37;-9.87
15289;0.87;0.38;-9.88
15313;0.87;0.36;-9.86
15338;0.87;0.37;-9.88
15365;0.88;0.40;-9.85
15389;0.88;0.40;-9.87
15414;0.87;0.40;-9.89
15438;0.89;0.38;-9.85
15463;0.88;0.38;-9.86
15488;0.89;0.40;-9.86
15512;0.87;0.41;-9.85
15537;0.88;0.37;-9.89
15562;0.90;0.38;-9.87
15587;0.88;0.38;-9.89
15611;0.89;0.37;-9.88
15636;0.88;0.37;-9.88
15663;0.87;0.38;-9.86
15687;0.86;0.38;-9.86
15712;0.88;0.38;-9.87
15736;0.86;0.36;-9.84
15761;0.89;0.39;-9.87
15785;0.88;0.38;-9.84
15810;0.87;0.39;-9.86
15835;0.87;0.37;-9.89
15859;0.85;0.37;-9.85
15884;0.87;0.38;-9.84
15908;0.83;0.37;-9.86
15933;0.84;0.36;-9.83
15961;0.85;0.35;-9.85
15985;0.85;0.37;-9.84
16010;0.85;0.38;-9.84
16034;0.86;0.36;-9.87
16059;0.86;0.38;-9.88
16083;0.87;0.39;-9.90
16108;0.86;0.37;-9.87
16133;0.86;0.40;-9.85
16157;0.85;0.40;-9.85
16182;0.86;0.40;-9.85
16206;0.87;0.40;-9.84
16231;0.85;0.40;-9.88
16259;0.86;0.39;-9.88
16283;0.89;0.40;-9.89
16308;0.88;0.40;-9.90
16332;0.89;0.40;-9.87
16393;0.89;0.41;-9.84
16417;0.90;0.41;-9.88
16442;0.90;0.41;-9.92
16466;0.90;0.43;-9.89
16491;0.92;0.41;-9.90
16516;0.91;0.38;-9.89
16540;0.90;0.38;-9.90
16565;0.90;0.39;-9.87
16589;0.90;0.40;-9.88
16612;0.89;0.41;-9.87
16636;0.88;0.39;-9.86
16661;0.87;0.39;-9.86
16686;0.88;0.38;-9.87
16710;0.87;0.40;-9.88
16735;0.90;0.38;-9.90
16759;0.89;0.38;-9.86
16784;0.87;0.40;-9.87
16808;0.88;0.38;-9.87
16869;0.84;0.39;-9.86
16893;0.87;0.42;-9.83
16918;0.86;0.40;-9.86
16946;0.88;0.38;-9.87
16970;0.85;0.38;-9.88
16995;0.86;0.38;-9.84
17019;0.86;0.37;-9.84
17044;0.85;0.40;-9.84
17069;0.86;0.39;-9.83
17093;0.88;0.38;-9.86
17118;0.87;0.40;-9.86
17142;0.88;0.40;-9.86
17167;0.88;0.40;-9.88
17191;0.89;0.40;-9.88
17216;0.88;0.41;-9.87
17244;0.90;0.40;-9.86
17268;0.88;0.39;-9.91
17293;0.90;0.39;-9.86
17317;0.89;0.41;-9.86
17342;0.89;0.39;-9.87
17367;0.90;0.39;-9.86
17391;0.89;0.39;-9.87
17416;0.88;0.39;-9.89
17440;0.89;0.38;-9.87
17465;0.91;0.40;-9.90
17489;0.89;0.39;-9.84
17514;0.90;0.39;-9.87
17542;0.91;0.40;-9.87
17566;0.89;0.39;-9.89
17591;0.90;0.38;-9.88
17615;0.91;0.39;-9.89
17640;0.92;0.38;-9.89
17665;0.90;0.37;-9.87
17689;0.87;0.39;-9.89
17714;0.87;0.39;-9.88
17738;0.87;0.38;-9.84
17763;0.85;0.35;-9.87
17787;0.86;0.36;-9.88
17813;0.86;0.36;-9.87
17840;0.86;0.37;-9.85
17864;0.85;0.38;-9.84
17925;0.83;0.38;-9.83
17949;0.83;0.40;-9.84
17974;0.84;0.39;-9.83
17998;0.85;0.39;-9.82
18023;0.86;0.36;-9.82
18048;0.87;0.40;-9.85
18072;0.88;0.40;-9.86
18097;0.89;0.40;-9.86
18121;0.87;0.39;-9.89
18146;0.85;0.38;-9.89
18173;0.83;0.39;-9.88
18198;0.84;0.38;-9.84
18223;0.84;0.37;-9.81
18247;0.85;0.38;-9.84
18272;0.85;0.35;-9.85
18296;0.86;0.35;-9.85
18321;0.88;0.35;-9.89
18345;0.89;0.39;-9.88
18370;0.90;0.38;-9.93
18395;0.91;0.39;-9.91
18419;0.91;0.40;-9.87
18444;0.91;0.38;-9.85
18504;0.88;0.35;-9.84
18532;0.87;0.34;-9.84
18556;0.87;0.36;-9.84
18581;0.84;0.34;-9.84
18606;0.90;0.37;-9.88
18630;0.87;0.40;-9.84
18655;0.88;0.41;-9.84
18679;0.90;0.41;-9.87
18704;0.89;0.40;-9.89
18728;0.90;0.40;-9.83
18753;0.89;0.40;-9.85
18778;0.86;0.40;-9.88
18802;0.86;0.39;-9.85
18830;0.85;0.38;-9.84
18854;0.84;0.38;-9.84
18879;0.81;0.37;-9.84
18904;0.83;0.36;-9.82
18928;0.82;0.37;-9.82
18953;0.84;0.39;-9.88
18977;0.85;0.40;-9.85
19002;0.87;0.40;-9.87
19026;0.88;0.40;-9.87
19051;0.87;0.40;-9.85
19076;0.87;0.39;-9.88
19100;0.88;0.40;-9.84
19128;0.84;0.37;-9.86
19152;0.84;0.37;-9.85
19177;0.85;0.37;-9.81
19202;0.84;0.37;-9.83
19226;0.85;0.37;-9.83
19251;0.88;0.38;-9.84
19275;0.85;0.37;-9.87
19300;0.86;0.38;-9.85
19324;0.86;0.39;-9.85
19349;0.88;0.39;-9.85
19374;0.91;0.37;-9.88
19398;0.90;0.40;-9.86
19462;0.91;0.40;-9.88
19486;0.89;0.40;-9.89
19511;0.89;0.39;-9.91
19535;0.87;0.37;-9.87
19560;0.87;0.39;-9.86
19585;0.87;0.39;-9.85
19609;0.85;0.39;-9.89
19634;0.86;0.37;-9.85
19658;0.88;0.40;-9.87
19683;0.88;0.37;-9.88
19707;0.87;0.40;-9.84
19732;0.88;0.40;-9.87
19759;0.90;0.41;-9.89
19783;0.88;0.43;-9.89
19808;0.89;0.40;-9.89
19832;0.87;0.38;-9.87
19858;0.84;0.38;-9.87
19883;0.83;0.40;-9.85
19907;0.85;0.40;-9.85
19932;0.84;0.39;-9.85
19956;0.86;0.38;-9.84
19981;0.84;0.38;-9.84
20005;0.86;0.36;-9.84
20030;0.86;0.39;-9.88
20055;0.85;0.35;-9.89
20081;0.88;0.40;-9.87
20142;0.88;0.40;-9.85
20166;0.88;0.39;-9.86
20191;0.88;0.39;-9.86
20216;0.87;0.41;-9.87
20241;0.86;0.39;-9.85
20265;0.87;0.38;-9.88
20290;0.86;0.39;-9.86
20315;0.87;0.38;-9.86
20339;0.87;0.38;-9.85
20364;0.86;0.38;-9.88
20388;0.90;0.41;-9.86
20415;0.88;0.40;-9.89
20440;0.89;0.41;-9.87
20465;0.91;0.40;-9.86
20490;0.90;0.43;-9.89
20514;0.89;0.40;-9.86
20539;0.90;0.40;-9.89
20563;0.91;0.42;-9.87
20588;0.90;0.39;-9.89
20613;0.90;0.41;-9.86
20637;0.88;0.41;-9.85
20662;0.88;0.39;-9.86
20686;0.87;0.40;-9.85
20713;0.87;0.40;-9.87
20738;0.90;0.40;-9.87
20762;0.89;0.38;-9.85
20787;0.89;0.41;-9.88
20811;0.88;0.39;-9.89
20836;0.90;0.37;-9.86
20860;0.87;0.40;-9.87
20885;0.89;0.39;-9.88
20911;0.87;0.37;-9.86
20970;0.85;0.37;-9.84
20996;0.86;0.37;-9.86
21020;0.88;0.36;-9.84
21047;0.85;0.37;-9.84
21071;0.86;0.38;-9.86
21096;0.85;0.37;-9.87
21121;0.87;0.40;-9.89
21145;0.89;0.38;-9.85
21170;0.89;0.39;-9.88
21194;0.88;0.40;-9.86
21219;0.89;0.38;-9.85
21243;0.89;0.38;-9.85
21268;0.88;0.39;-9.87
21294;0.88;0.39;-9.87
21318;0.89;0.39;-9.86
21345;0.88;0.38;-9.86
21369;0.88;0.40;-9.88
21394;0.87;0.38;-9.88
21419;0.87;0.39;-9.86
21443;0.88;0.40;-9.86
21469;0.90;0.40;-9.83
21493;0.88;0.39;-9.90
21518;0.89;0.39;-9.88
21542;0.90;0.39;-9.89
21567;0.89;0.39;-9.88
21592;0.88;0.40;-9.84
21616;0.88;0.39;-9.88
21641;0.90;0.37;-9.85
21667;0.89;0.38;-9.87
21692;0.87;0.38;-9.89
21716;0.87;0.39;-9.87
21777;0.86;0.37;-9.87
21801;0.86;0.38;-9.85
21826;0.89;0.38;-9.84
21851;0.88;0.37;-9.86
21875;0.86;0.40;-9.89
21900;0.85;0.37;-9.89
21924;0.85;0.40;-9.88
21949;0.87;0.39;-9.85
21975;0.85;0.38;-9.83
22010;0.85;0.38;-9.85
22038;0.87;0.37;-9.84
22065;0.85;0.38;-9.85
22091;0.85;0.38;-9.87
22118;0.83;0.37;-9.85
22145;0.84;0.38;-9.85
22171;0.85;0.38;-9.84
22198;0.84;0.38;-9.82
22224;0.85;0.39;-9.85
22251;0.85;0.39;-9.85
22279;0.85;0.38;-9.84
22305;0.85;0.38;-9.87
22334;0.85;0.38;-9.87
22361;0.86;0.38;-9.88
22388;0.87;0.39;-9.86
22415;0.87;0.39;-9.85
22441;0.86;0.37;-9.86
22468;0.87;0.39;-9.83
22531;0.89;0.38;-9.87
22557;0.89;0.38;-9.88
22584;0.87;0.37;-9.87
22610;0.88;0.37;-9.87
22638;0.89;0.39;-9.87
22665;0.87;0.39;-9.88
22693;0.87;0.37;-9.85
22720;0.89;0.38;-9.86
22748;0.89;0.38;-9.83
22774;0.86;0.37;-9.84
22801;0.87;0.37;-9.87
22828;0.88;0.38;-9.86
22854;0.86;0.36;-9.88
22881;0.85;0.37;-9.88
22907;0.87;0.38;-9.85
22934;0.86;0.38;-9.85
22962;0.86;0.38;-9.83
22988;0.84;0.39;-9.86
23017;0.85;0.39;-9.86
23044;0.86;0.37;-9.86
23070;0.88;0.38;-9.85
23098;0.85;0.38;-9.88
23124;0.85;0.39;-9.87
23151;0.85;0.40;-9.86
23178;0.85;0.38;-9.84
23204;0.85;0.39;-9.84
23231;0.85;0.39;-9.85
23258;0.86;0.38;-9.86
23284;0.85;0.38;-9.84
23311;0.88;0.39;-9.85
23337;0.86;0.35;-9.88
23362;0.86;0.40;-9.87
23390;0.87;0.38;-9.87
23416;0.88;0.39;-9.87
23443;0.88;0.39;-9.87
23470;0.89;0.40;-9.85
23532;0.88;0.37;-9.85
23559;0.90;0.40;-9.87
23585;0.88;0.39;-9.87
23612;0.89;0.40;-9.89
23639;0.88;0.38;-9.92
23665;0.88;0.40;-9.89
23693;0.89;0.39;-9.89
23721;0.90;0.40;-9.87
23748;0.90;0.40;-9.85
23775;0.89;0.38;-9.86
23802;0.88;0.38;-9.88
23829;0.89;0.39;-9.90
23856;0.88;0.39;-9.87
23882;0.89;0.39;-9.85
23909;0.88;0.40;-9.88
23936;0.86;0.39;-9.84
23962;0.88;0.40;-9.87
23989;0.88;0.36;-9.83
24016;0.90;0.40;-9.86
24045;0.87;0.40;-9.87
24072;0.87;0.40;-9.84
24098;0.88;0.40;-9.84
24126;0.89;0.41;-9.85
